,住址,傳真機號碼,公司代號,公司名稱,公司簡稱,實收資本額,成立日期,產業別,簽證會計師事務所,股票過戶機構,董事長
393,桃園市桃園區興華路23號,(03)375-3251,2498,宏達國際電子股份有限公司,宏達電,8188043350,19970515,通信網路業,勤業眾信聯合會計師事務所,中國信託商業銀行代理部,王雪紅
394,新北市三重區光復路一段88-8號10樓,(02)2999-3989,2499,東貝光電科技股份有限公司,東貝,4611720039,19930626,光電業,暫缺,富邦綜合證券(股)公司股務代理部,吳慶輝
395,台北市敦化南路二段218號2樓,0223778399,2501,國泰建設股份有限公司,國建,11595610590,19641201,建材營造,安永聯合會計師事務所,國泰建設財務組(股務),張清櫆
396,台北市內湖區新湖一路8號7樓,87928566,2504,國產建材實業股份有限公司,國產,13850003350,19541130,建材營造,安永聯合會計師事務所,元大證券股份有限公司,徐蘭英
397,台北市忠孝東路4段555號18樓,25182987,2505,國揚實業股份有限公司,國揚,6965824790,19720602,建材營造,資誠聯合會計師事務所,福邦證券(股)股務代理部,林子寬
398,台北市信義區光復南路495號,02-27227600,2506,太平洋建設股份有限公司,太設,3870000000,19670614,建材營造,安侯建業聯合會計師事務所,太平洋建設股份有限公司股務室,柳逸義
399,台北市內湖區新湖二路329號6樓,02-87918990,2509,全坤建設開發股份有限公司,全坤建,2041368460,19730127,建材營造,安侯建業聯合會計師事務所,群益金鼎證券(股)公司股務代理部,李勇毅
400,臺南市東區中華東路1段398號8樓,(06)235-1155,2511,太子建設開發股份有限公司,太子,16233261470,19730920,建材營造,資誠聯合會計師事務所,統一綜合證券股份有限公司,羅智先
401,台北市中正區忠孝西路一段50號9樓,(02)23756326,2514,龍邦國際興業股份有限公司,龍邦,4047292780,19880122,其他,安侯建業聯合會計師事務所,元大證券股份有限公司股務代理部,邵明斌
402,北市松山區東興路12號6樓,02-87876987,2515,中華工程股份有限公司,中工,15308998220,19500901,建材營造,勤業眾信聯合會計師事務所,統一證券〈股〉公司股務代理部,沈華養
403,臺北市八德路四段760號15-16樓,(02)2747-7473,2516,新亞建設開發股份有限公司,新建,2262784570,19671204,建材營造,安侯建業聯合會計師事務所,凱基證券(股)公司,鄒宏基
404,台北市大安區和平東路三段131號2樓,(02)2739-6710,2520,冠德建設股份有限公司,冠德,5037910000,19791123,建材營造,安侯建業聯合會計師事務所,中國信託商業銀行代理部,馬志綱
405,高雄市左營區博愛二路150號16樓,07-5572111,2524,京城建設股份有限公司,京城,3848463720,19850913,建材營造,信永中和聯合會計師事務所,台新國際商業銀行股務代理部,蔡天贊
406,台北市基隆路一段420號10樓,2691-5193,2527,宏璟建設股份有限公司,宏璟,2703060000,19861219,建材營造,勤業眾信會計師事務所,富邦綜合證券股份有限公司,簡文祥
407,桃園市桃園區文中路747號6樓,03-2172222,2528,皇普建設股份有限公司,皇普,2770854090,19850117,建材營造,立本台灣聯合會計師事務所,福邦證券股份有限公司,蘇永平
408,台北市內湖區成功路五段460號16樓,022633-8755,2530,大華建設股份有限公司,華建,2707524660,19601228,建材營造,信永中和聯合會計師事務所,中國信託商業銀行代理部,李進益
409,台北市民生東路三段156號19樓之5,2546-4577,2534,宏盛建設股份有限公司,宏盛,5927849620,19860709,建材營造,勤業眾信聯合會計師事務所,群益金鼎證券(股)公司股務代理部,林新欽
410,台北市大安區敦化南路二段92號9樓,(02)27081317,2535,達欣工程股份有限公司,達欣工,3115375550,19670213,建材營造,勤業眾信聯合會計師事務所,日盛證券股份有限公司,王人正
411,台北市大安區敦化南路二段71號21樓,(02)2708-2581,2536,宏普建設股份有限公司,宏普,3328086520,19881005,建材營造,安侯建業聯合會計師事務所,元大證券股份有限公司,段津華
412,台北市信義區忠孝東路五段68號36樓,27220300,2537,聯上開發股份有限公司,聯上發,3005577950,19870819,建材營造,安侯建業聯合會計師事務所,元大證券股份有限公司股務代理部,蘇永義
413,台北市中正區衡陽路五十一號十樓,23830222,2538,基泰建設股份有限公司,基泰,4384487640,19791107,建材營造,安永聯合會計師事務所,中國信託代理部,陳世銘
414,台中市西區臺灣大道二段239號4樓,(04)36005799,2539,櫻花建設股份有限公司,櫻花建,4637886580,19870502,建材營造,立本台灣聯合會計師事務所,中國信託商業銀行代理部,陳正釭
415,台北市大安區忠孝東路四段166號11樓之2,(02)8773-6689,2540,愛山林建設開發股份有限公司,愛山林,1466000000,19860906,建材營造,安侯建業聯合會計師事務所,統一綜合證券(股)公司股務代理部,祝文宇
416,台北市中山區樂群二路267號10樓,(02)2755-5988,2542,興富發建設股份有限公司,興富發,11666287520,19800123,建材營造,安侯建業聯合會計師事務所,群益金鼎證券(股)公司股務代理部,鄭志隆
417,台北市中正區重慶南路3段180號,2792-8399,2543,皇昌營造股份有限公司,皇昌,2419837880,19810216,建材營造,霈昇聯合會計師事務所,元富證券股份有限公司,江程金
418,台北市博愛路38號8樓,23896999,2545,皇翔建設股份有限公司,皇翔,3277348080,19911206,建材營造,安侯建業聯合會計師事務所,元大證券股份有限公司,廖年吉
419,106台北市和平東路三段131號6樓,(02)2739-6710,2546,根基營造股份有限公司,根基,1060356600,19820413,建材營造,安侯建業聯合會計師事務所,中國信託商業銀行代理部,袁藹維
420,台北市大同區市民大道一段209號14樓,(02)2559-5188,2547,日勝生活科技股份有限公司,日勝生,9123076490,19800326,建材營造,勤業眾信聯合會計師事務所,凱基證券股份有限公司,林榮顯
421,台北市信義路四段456號7樓,2729-2687,2548,華固建設股份有限公司,華固,2768127260,19890406,建材營造,資誠聯合會計師事務所,台新國際商業銀行股務代理部,鍾榮昌
422,台北市中山區八德路二段308號10樓,02-81619988,2597,潤弘精密工程事業股份有限公司,潤弘,1350000000,19751103,建材營造,資誠聯合會計師事務所,本公司股務,賴士勳
423,台北市復興南路二段237號14樓,27069922,2601,益航股份有限公司,益航,6308831500,19631008,貿易百貨,安侯建業聯合會計師事務所,凱基證券股份有限公司,郭人豪
424,台北市中山區民生東路二段166號,(03)351-0973,2603,長榮海運股份有限公司,長榮,48129737860,19680925,航運業,資誠聯合會計師事務所,股務部,張正鏞
425,台北市大安區復興南路一段368號14樓,02-27003374,2605,新興航運股份有限公司,新興,5853532970,19680227,航運業,資誠聯合會計師事務所,中國信託商業銀行代理部,許積皋
426,台北市敦化南路二段207號29樓,(02)27359900,2606,裕民航運股份有限公司,裕民,8450557120,19680829,航運業,勤業眾信聯合會計師事務所,亞東證券股份有限公司,徐旭東
427,桃園市桃園區經國路899號,03-3462009,2607,長榮國際儲運股份有限公司,榮運,10671410940,19731005,航運業,資誠聯合會計師事務所,長榮國際儲運股份有限公司股務部,陳義忠
428,台北市中正區新生南路一段50號14樓,02-33226777,2608,嘉里大榮物流股份有限公司,嘉里大榮,4670004980,19591221,航運業,勤業眾信聯合會計師事務所,永豐金證券股份有限公司,沈宗桂
429,基隆市七堵區明德一路271號,02-2455-9988,2609,陽明海運股份有限公司,陽明,26013357280,19721229,航運業,勤業眾信聯合會計師事務所,凱基證券股份有限公司,謝志堅
430,桃園市大園區航站南路一號,(03)399-8313,2610,中華航空股份有限公司,華航,54209846500,19590907,航運業,勤業眾信聯合會計師事務所,中國信託商業銀行代理部,謝世謙
431,台北市中山區建國北路二段33號12樓,(02)2500-7894,2611,志信國際股份有限公司,志信,1759942470,19731115,航運業,勤業眾信聯合會計師事務所,統一綜合證券股份有限公司,黃春發
432,台北市濟南路一段15號9樓,(02)23513082,2612,中國航運股份有限公司,中航,1974845930,19780131,航運業,安侯建業聯合會計師事務所,凱基證券股份有限公司,彭士孝
433,新北市汐止區大同路三段二七五號,(02)26491298,2613,中國貨櫃運輸股份有限公司,中櫃,1484234580,19691127,航運業,資誠聯合會計師事務所,中國信託商業銀行代理部,林宏年
434,台北市復興南路一段368號8樓,2702-8079,2614,東森國際股份有限公司,東森,5567898890,19750514,貿易百貨,安侯建業聯合會計師事務所,統一綜合證券(股)公司股務代理部,廖尚文
435,台北市松江路136號10樓,02-25216000,2615,萬海航運股份有限公司,萬海,22182974660,19650224,航運業,安侯建業聯合會計師事務所,華南永昌綜合證券(股)公司股務部,士林紙業股份有限公司
436,新北市板橋區民生路一段1-2號1樓,(02)29599441,2616,山隆通運股份有限公司,山隆,1372818270,19760406,油電燃氣業,安侯建業聯合會計師事務所,山隆通運股份有限公司,鄭文明
437,台北市濟南路二段29號2~6樓,02-23970640,2617,台灣航業股份有限公司,台航,4172944870,19460701,航運業,勤業眾信聯合會計師事務所,台新國際商業銀行股務代理部,劉文慶
438,桃園市蘆竹區新南路一段376號,02-85003999,2618,長榮航空股份有限公司,長榮航,48535694900,19890407,航運業,安侯建業聯合會計師事務所,長榮航空股務部,林寶水
439,台南市仁德區仁愛里機場路1050號,06-2691792,2630,亞洲航空股份有限公司,亞航,1201200000,19550119,航運業,安侯建業聯合會計師事務所,台新國際商業銀行股務代理部,盧天麟
440,(11568)台北市南港區經貿二路66號13樓,02-8789-3000,2633,台灣高速鐵路股份有限公司,台灣高鐵,56282930580,19980511,航運業,勤業眾信聯合會計師事務所,富邦綜合證券股務代理部,江耀宗
441,台中市西屯區漢翔路1號,04-22842295,2634,漢翔航空工業股份有限公司,漢翔,9418671010,19960701,航運業,勤業眾信聯合會計師事務所,富邦綜合證券股份有限公司,胡開宏
442,台北市信義區忠孝東路四段 563 號 12樓,27657197,2636,台驊國際投資控股股份有限公司,台驊投控,1171574020,19870204,航運業,安侯建業聯合會計師事務所,群益金鼎證券股務代理部,顏益財
443,"Clifton House, 75 Fort Street, PO Box 1350, Grand Cayman KY1",02-27556865,2637,慧洋海運股份有限公司,慧洋-KY,6891558940,20081021,航運業,安永聯合會計師事務所,永豐金證券股份有限公司,藍俊昇
444,新北市中和區圓通路288號,02-66163300,2642,台灣宅配通股份有限公司,宅配通,954670000,19990910,航運業,資誠聯合會計師事務所,凱基證券股份有限公司股務代理部,邱純枝
445,台北市峨嵋街52號,(02)23315386,2701,萬華企業股份有限公司,萬企,4499678380,19580226,觀光事業,勤業眾信聯合會計師事務所,本公司股務科,蔡茂昌
446,高雄市前金區六合二路279號,07-2512000,2702,華園飯店股份有限公司,華園,1104855380,19590729,觀光事業,資誠聯合會計師事務所,國票綜合證券股份有限公司,陳海尼
447,台北市中山北路二段63號,(02)2523-3358,2704,國賓大飯店股份有限公司,國賓,3669233430,19621201,觀光事業,安永聯合會計師事務所,本公司股務組,許育瑞
448,新竹縣關西鎮仁安里拱子溝六十號,03-547-5366,2705,六福開發股份有限公司,六福,1865366300,19680127,觀光事業,安侯建業聯合會計師事務所,台新國際商業銀行股務代理部,莊豐如
449,台北市南京東路二段六十三號,25812411,2706,第一華僑大飯店股份有限公司,第一店,4999983460,19680927,觀光事業,勤業眾信聯合會計師事務所,第一華僑大飯店(股)股務課,顧安生
450,台北市中山北路2段39巷3號1-20樓,(02)2571-0807,2707,晶華國際酒店股份有限公司,晶華,1274019720,19760707,觀光事業,資誠聯合會計師事務所,台新國際商業銀行股務代理部,潘思亮
451,974花蓮縣壽豐鄉鹽寮村山嶺18號,(03)8123933,2712,遠雄悅來大飯店股份有限公司,遠雄來,1050000000,19910115,觀光事業,資誠聯合會計師事務所,元大證券股份有限公司,洪賢德
452,屏東縣恆春鎮省北路40巷2弄15號,08-8862482,2722,夏都國際開發股份有限公司,夏都,1115229610,19950927,觀光事業,勤業眾信會計師事務所,統一綜合證券股份有限公司,陳協同
453,台中市南屯區工業23路35號,(04)2350-7570,2723,開曼美食達人股份有限公司,美食-KY,1800000000,20080926,觀光事業,勤業眾信聯合會計師事務所,元大證券股份有限公司,吳政學
454,臺中市西區臺灣大道二段218號29樓,04-23207133,2727,王品餐飲股份有限公司,王品,769878830,19931207,觀光事業,勤業眾信聯合會計師事務所,永豐金證券股份有限公司,陳正輝
