,住址,傳真機號碼,公司代號,公司名稱,公司簡稱,實收資本額,成立日期,產業別,簽證會計師事務所,股票過戶機構,董事長
717,台南市東區長榮路一段203號3樓,06-2082072,8349,恒耀國際股份有限公司,恒耀國際,1263829660,19850410,鋼鐵工業,勤業眾信聯合會計師事務所,中國信託商業銀行代理部,吳榮彬
718,南投縣南投市成功三路239號,049-2261997,8354,冠好科技股份有限公司,冠好,785322630,19920702,塑膠工業,安侯建業聯合會計師事務所,台新國際商業銀行股務代理部,楊文章
719,台北市內湖區瑞光路392號8樓,02-6615-5588,8358,金居開發股份有限公司,金居,2525880000,19980522,電子零組件業,勤業眾信聯合會計師事務所,中國信託商業銀行 代理部,宋恭源
720,桃園市蘆竹區南崁路一段99號9樓,03-3220055,8383,千附實業股份有限公司,千附,1181924820,19820428,其他電子業,勤業眾信聯合會計師事務所,統一綜合證券股份有限公司,張瓊如
721,新竹市西濱路六段五九九號,(03)5182968,8390,金益鼎企業股份有限公司,金益鼎,964019870,19970410,其他,安侯建業聯合會計師事務所,元大證券股份有限公司,莊清旗
722,台中市太平區祥順路1段116號,04-36118050,8401,白紗科技印刷股份有限公司,白紗科,627296800,20000327,其他,安永聯合會計師事務所,福邦證券股份有限公司,林衍束
723,桃園市經國路168號19樓,03-3164312,8403,盛弘醫藥股份有限公司,盛弘,1023096490,20031104,生技醫療業,勤業眾信聯合會計師事務所,群益金鼎證券股份有限公司,楊弘仁
724,台中市大雅區科雅二路8號,04-25658336,8406,"Ginko International Co., Ltd.",金可-KY,924504720,20070611,生技醫療業,安侯建業聯合會計師事務所,永豐金證券(股)公司股務代理部,蔡國洲
725,(11493)台北市內湖路一段516號5樓,(02)8751-3300,8409,商之器科技股份有限公司,商之器,280000000,19880119,生技醫療業,勤業眾信會計師事務所,華南永昌綜合證券股份有限公司,盤文龍
726,台南市安南區科技五路85號,(06)3843057,8410,森田印刷廠股份有限公司,森田,365892000,19720908,電腦及週邊設備業,安侯建業聯合會計師事務所,中國信託商業銀行代理部,黃樟山
727,(717)台南市仁德區義林路122號,06-2706354,8415,大成國際鋼鐵股份有限公司,大國鋼,10315000000,20070712,鋼鐵工業,勤業眾信聯合會計師事務所,統一綜合證券股份有限公司,謝麗雲
728,台北市內湖區行愛路78巷28號5樓之5,02-2795-2338,8416,實威國際股份有限公司,實威,282107100,20050707,資訊服務業,資誠聯合會計師事務所,群益金鼎證券股份有限公司,李建興
729,"PO Box 309,Ugland House,Grand Cayman,KY1-1104,Cayman Islands",(02)23881891,8418,捷必勝控股股份有限公司,捷必勝-KY,783590000,20100210,其他,勤業眾信聯合會計師事務所,凱基證券股務代理部,林永車
730,(900)屏東縣屏東市前進里經建路38號,08-7513163,8420,明揚國際科技股份有限公司,明揚,509900000,20060728,其他,資誠聯合會計師事務所,台新國際商業銀行股務代理部,劉安(日+告)
731,新竹縣湖口鄉新竹工業區中華路122-18號,03-5982738,8421,旭源包裝科技股份有限公司,旭源,548171400,20041026,其他,勤業眾信聯合會計師事務所,第一金證券股份有限公司,黃南源
732,"Marquee Place, Suite 300, 430 West Bay Road, P.O.Box 32052,",603-3176 1045,8423,保綠資源股份有限公司,保綠-KY,220750000,20091103,其他,安侯建業聯合會計師事務,元富證券股務代理部,陳東興
733,台北市大同區鄭州路139號5樓之1,(02)2557-0106,8424,惠普股份有限公司,惠普,360543680,19811130,建材營造,安永聯合會計師事務所,群益金鼎證券股份有限公司,張世宗
734,"190 Elgin Avenue, George Town Grand Cayman,Cayman Islands",(02)2778-9132,8426,紅木集團有限公司,紅木-KY,502425000,20100820,其他,勤業眾信聯合會計師事務所,凱碁證券股份有限公司,蘇聰明
735,(114)台北市內湖區新湖一路151號7樓,02-87913426,8431,匯鑽科技股份有限公司,匯鑽科,444554820,20080924,其他電子業,勤業眾信聯合會計師事務所,中國信託商業銀行代理部,李素白
736,台北市南港區園區街3之1號3樓之1,02-26558526,8432,東生華製藥股份有限公司,東生華,383981400,20100901,生技醫療業,安侯建業聯合會計師事務所,群益金鼎證券股份有限公司,張志猛
737,台北市內湖區內湖路一段360巷17號5樓,(02)87971000,8433,弘帆股份有限公司,弘帆,525776000,19850328,貿易百貨,勤業眾信聯合會計師事務所,富邦綜合證券股份有限公司,朱鵬飛
738,新北市汐止區新台五路一段77號5樓之4,02-26988362,8435,台灣鉅邁股份有限公司,鉅邁,317004500,19770901,其他,勤業眾信聯合會計師事務所,華南永昌綜合證券股務代理部,丁敏學
739,(11494)台北市內湖區港墘路187號8樓,(02)7720-6691,8436,大江生醫股份有限公司,大江,1196171690,19800822,生技醫療業,資誠聯合會計師事務所,富邦綜合證券(股)公司股務代理部,林詠翔
740,台北市衡陽路51號11樓217室,07562616945,8437,大地幼教股份有限公司,大地-KY,478510700,20080522,其他,資誠聯合會計師事務所,永豐金證券股務代理部,程釱坤
741,32669桃園市楊梅區頭湖里泰圳路313巷128號,02-2381-9000,8440,綠電再生股份有限公司,綠電,380002250,19980805,其他,安侯建業聯合會計師事務所,凱基證券股份有限公司,洪敏昌
742,"222 Moo 4, T.Thachang, A.Bangklum, Songkhla, Thailand",6674268782,8444,綠河股份有限公司,綠河-KY,737703000,20110114,其他,安侯建業聯合會計師事務所,台新國際商業銀行股務代理部,謝榮輝
743,(104)台北市中山區建國北路二段135號15樓,02-25079569,8446,華研國際音樂股份有限公司,華研,529144050,19990501,文化創意業,資誠聯合會計師事務所,兆豐證券股份有限公司股務代理部,呂燕清
744,台北市南港區南港路1段209號A 棟6樓,(02)8978-0666,8450,霹靂國際多媒體股份有限公司,霹靂,513099470,19960702,文化創意業,資誠聯合會計師事務所,中國信託商業銀行(股)公司代理部,黃文章
745,"190 ElginAvenue,George Town, Grand Cayman KY1-9005,Cayman",0,8455,蓋曼群島商日本大拓股份有限公司,大拓-KY,252190560,20140107,其他電子業,勤業眾信聯合會計師事務所,康和綜合證券股份有限公司,佐佐木Beji
746,台北市大安區市民大道四段100號4樓,02-2741-4271,8472,夠麻吉股份有限公司,夠麻吉,183388000,20100712,電子商務,安永聯合會計師事務所,中國信託商業銀行 代理部,吳怡達
747,高雄市苓雅區中正二路175號26樓之3,(07)222-9338,8476,台境企業股份有限公司,台境,605103370,20031223,其他,安侯建業聯合會計師事務所,兆豐證券股份有限公司股務代理部,郭人豪
748,台北市南港區三重路19-3號5樓,02-26550329,8477,創業家兄弟股份有限公司,創業家,249611140,20120503,電子商務,勤業眾信聯合會計師事務所,群益金鼎證券股務代理部,郭書齊
749,新北市三重區重新路五段609巷2號5樓,02-2995-9255,8489,三貝德數位文創股份有限公司,三貝德,377524140,20061030,文化創意業,安永聯合會計師事務所,台新國際商業銀行股務代理部,史勇信
750,台中市西屯區工業二路三號,04-23500210,8905,裕國冷凍冷藏股份有限公司,裕國,1194400000,19900530,其他,安侯建業聯合會計師事務所,群益金鼎證券股份有限公司,楊連發
751,新北市土城區中山路六十五號,2267-3789,8906,花王企業股份有限公司,花王,340373700,19680731,其他,資誠聯合會計師事務所,福邦證券股份有限公司,謝宗翰
752,高雄市鳳山區國泰路一段99號,(07)7100321,8908,欣雄天然氣股份有限公司,欣雄,1802505340,19860416,油電燃氣業,安永聯合會計師事務所,元大證券(股)公司股務代理部,朱坤塗
753,台北市敦化南路二段105號16樓,02-27092555,8916,光隆實業股份有限公司,光隆,1485074970,19660217,其他,勤業眾信聯合會計師事務所,凱基證券股份有限公司,詹賀博
754,新北市土城區中華路2段221號,(02)80753655,8917,欣泰石油氣股份有限公司,欣泰,1222032000,19860106,油電燃氣業,勤業眾信會計師事務所,元大證券股份有限公司,莊鴻文
755,新北市土城區中央路1段365巷7號3樓,(02)2270-6111,8921,沈氏藝術印刷股份有限公司,沈氏,465921590,19771215,其他,國富浩華聯合會計師事務所,永豐金證券股份有限公司,陳正剛
756,台北市萬華區和平西路3段240號1至7樓,(02)23025638,8923,時報文化出版企業股份有限公司,時報,303758000,19851105,文化創意業,勤業眾信聯合會計師事務所,富邦綜合證券股份有限公司,趙政岷
757,屏東縣內埔鄉豐田村建富路8號,08-7792922,8924,大田精密工業股份有限公司,大田,838000000,19880718,其他,展立聯合會計師事務所,凱基證券股份有限公司,李孔文
758,新北市板橋區新海路137號,(02)2259-9232,8927,北基國際股份有限公司,北基,1918331660,19881216,油電燃氣業,安侯建業聯合會計師事務所,永豐金證券股份有限公司,鍾嘉村
759,高雄市大寮區光明路一段121巷53號,07-7876001,8928,鉅明股份有限公司,鉅明,508540150,19730625,其他,安侯建業聯合會計師事務所,華南永昌綜合證券股務代理部,林進能
760,台北市中正區忠孝東路2段130號2樓之3,03-312-8974,8929,富堡工業股份有限公司,富堡,505808620,19770829,其他,正風聯合會計師事務所,永豐金證券股份有限公司,林煥強
761,台南市官田區二鎮里工業路九號,(06)6990272,8930,青鋼應用材料股份有限公司,青鋼,806694060,19820806,鋼鐵工業,安侯建業聯合會計師事務所,福邦證券股份有限公司,陳清安
762,桃園市大園區北港里14鄰潮音北路276號,(03)3851880,8931,大園汽電共生股份有限公司,大汽電,1222548620,19930814,油電燃氣業,勤業眾信聯合會計師事務所,富邦綜合證券股份有限公司,李肖宗
763,台北市內湖區洲子街196號7樓,(02)2627-1827,8932,宏大拉鍊股份有限公司,宏大,488000000,19780218,其他,勤業眾信聯合會計師事務所,統一綜合證券股份有限公司,鍾富瑋
764,台中市梧棲區港埠路一段497號,04-26393247,8933,愛地雅工業股份有限公司,愛地雅,2342507460,19800916,其他,勤業眾信聯合會計師事務所,愛地雅工業股份有限公司股務室,張元賓
765,台北市信義區信義路四段460號19樓之1,02-77182919,8934,衡平股份有限公司,衡平,85105110,19871220,其他,安侯建業聯合會計師事務所,群益金鼎證券股份有限公司,趙元旗
766,台中市潭子區豐興路二段龍興巷23-6號,04-25384120,8935,邦泰複合材料股份有限公司,邦泰,843000000,19821221,其他,安永聯合會計師事務所(原致遠),群益金鼎證券股份有限公司,亨利通投資股份有限公司代表人:沈茂根
767,屏東縣新園鄉媽祖路400號,07-5575300,8936,國統國際股份有限公司,國統,2492241570,19780715,其他,安侯建業聯合會計師事務所,福邦證券股份有限公司,梁家源
768,嘉義縣義竹鄉義竹工業區義工二路二號,05-3427208,8937,合騏工業股份有限公司,合騏,724788000,19751009,其他,正風聯合會計師事務所,台新國際商業銀行股務代理部,謝菁菁
769,高雄市小港區中林路26號,07-8716242,8938,明安國際企業股份有限公司,明安,1353127220,19870720,其他,資誠聯合會計師事務所,凱基證券股份有限公司股務代理部,鄭錫潛
770,台北市內湖區瑞光路298號9樓,02-26591060,8941,關中股份有限公司,關中,276459070,19760326,貿易百貨,安侯建業聯合會計師事務所,凱基證券股份有限公司,洪文照
771,台南市歸仁區中山路一段411號7樓,06-2392359,8942,森鉅科技材料股份有限公司,森鉅,1658400800,19940909,其他,勤業眾信會計師事務所,兆豐證券(股)公司,鄭憲得
772,8 Wilkie Road #03-01 Wilkie Edge Singapore,+65-6545-9016,911613,特藝石油能源有限公司,特藝-DR,69854000,20020618,存託憑證,石林特許會計師事務所,元大證券股務代理部,丹斯里 納登 億路馬來
773,新北市永和區成功路一段80號22樓,(02)77055188,9949,琉園股份有限公司,琉園,470333600,19940407,文化創意業,勤業眾信聯合會計師事務所,元富證券股份有限公司,王永山
774,台南市711歸仁區中正南路二段1號,06-2399427,9950,萬國通路股份有限公司,萬國通,1477160000,19790425,塑膠工業,安永聯合會計師事務所,福邦證券股份有限公司股務代理部,謝明振
775,台南市永康區王行里16鄰永科五路6號,(06)2010999,9951,皇田工業股份有限公司,皇田,749000000,19830725,電機機械,資誠聯合會計師事務所,群益金鼎證券股份有限公司,周幼珊
776,高雄市苓雅區海邊路29號2樓,07-3302074,9960,邁達康網路事業股份有限公司,邁達康,335925000,20000214,貿易百貨,勤業眾信聯合會計師事務所,元大證券股份有限公司股務代理部,吳沖
777,高雄市永安區永工十路2號,07-6214979,9962,有益鋼鐵股份有限公司,有益,902202600,19960129,鋼鐵工業,國富浩華聯合會計師事務所,褔邦證券股份有限公司,劉憲同
